order_no,item_name,order_time
007D23010700007583,KOPI ,1/7/2023 18:58
007D23010700007584,KOPI ,1/7/2023 19:19
007D23010700007585,SUSU COKLAT ,1/7/2023 19:20
007D23010700007585,KENTANG ,1/7/2023 19:20
007D23010700007586,ROTI BAKAR ,1/7/2023 19:21
007D23010700007586,TEH ,1/7/2023 19:21
007D23010700007587,Matcha latte ,1/7/2023 19:23
007D23010700007587,New Red Velvet ,1/7/2023 19:23
007D23010700007588,New Red Velvet ,1/7/2023 19:25
007D23010700007588,KENTANG ,1/7/2023 19:25
007D23010700007589,TAHU ,1/7/2023 19:26
007D23010700007590,Matcha latte ,1/7/2023 19:34
007D23010700007590,KENTANG ,1/7/2023 19:34
007D23010700007590,TAHU ,1/7/2023 19:34
007D23010700007590,PISANG GORENG CRISPY ,1/7/2023 19:34
007D23010700007591,AIR MINERAL RON 88,1/7/2023 19:37
007D23010700007591,SODA GEMBIRA ,1/7/2023 19:37
007D23010700007592,KOPI ,1/7/2023 20:30
007D23010700007592,KOPI ,1/7/2023 20:30
007D23010700007592,CIRENG ,1/7/2023 20:30
007D23010700007593,KOPI ,1/7/2023 20:38
007D23010700007594,CIRENG ,1/7/2023 20:45
007D23010700007594,TAHU ,1/7/2023 20:45
007D23010700007594,KENTANG ,1/7/2023 20:45
007D23010700007594,KOPI ,1/7/2023 20:45
007D23010700007594,KOPI ,1/7/2023 20:45
007D23010700007594,New Red Velvet ,1/7/2023 20:45
007D23010700007594,JOSUA ,1/7/2023 20:45
007D23010700007595,KOPI ,1/7/2023 20:47
007D23010700007595,KOPI ,1/7/2023 20:47
007D23010700007595,Matcha latte ,1/7/2023 20:47
007D23010700007595,PISANG GORENG CRISPY ,1/7/2023 20:47
007D23010700007595,TAHU ,1/7/2023 20:47
007D23010700007595,CIRENG ,1/7/2023 20:47
007D23010700007596,TEH ,1/7/2023 20:50
007D23010700007596,PANGSIT GORENG ,1/7/2023 20:50
007D23010700007597,KENTANG ,1/7/2023 20:51
007D23010700007598,KOPI ,1/7/2023 20:53
007D23010700007598,KOPI ,1/7/2023 20:53
007D23010700007598,AIR MINERAL RON 88,1/7/2023 20:53
007D23010700007598,DANCOW COKLAT ,1/7/2023 20:53
007D23010700007598,Bolu kukus,1/7/2023 20:53
007D23010700007598,62 ( noms snack 2000 ),1/7/2023 20:53
007D23010700007598,KENTANG ,1/7/2023 20:53
007D23010700007599,KOPI ,1/7/2023 21:26
007D23010700007599,JAHE ,1/7/2023 21:26
007D23010700007600,JOSUA ,1/7/2023 21:30
007D23010700007600,KENTANG ,1/7/2023 21:30
007D23010700007600,MIE AYAM KOMPLIT PANGSIT GORENG ,1/7/2023 21:30
007D23010700007601,KOPI ,1/7/2023 21:36
007D23010700007601,KENTANG ,1/7/2023 21:36
007D23010700007601,Royal Chocolate ,1/7/2023 21:36
007D23010700007602,KOPI ,1/7/2023 21:39
007D23010700007603,KOPI ,1/7/2023 21:39
007D23010700007604,SUSU SODA ,1/7/2023 21:40
007D23010700007605,KOPI ,1/7/2023 21:41
007D23010700007606,KOPI ,1/7/2023 21:41
007D23010700007607,KOPI ,1/7/2023 21:44
007D23010700007608,TEH ,1/7/2023 21:48
007D23010700007608,KOPI ,1/7/2023 21:48
007D23010700007608,MIYAGO BAKSO SAPI ,1/7/2023 21:48
007D23010700007608,KENTANG ,1/7/2023 21:48
007D23010700007608,AIR MINERAL RON 88,1/7/2023 21:48
007D23010700007609,Taro ,1/7/2023 21:53
007D23010700007609,KOPI ,1/7/2023 21:53
007D23010700007609,Royal Chocolate ,1/7/2023 21:53
007D23010700007610,KOPI ,1/7/2023 22:09
007D23010700007610,KENTANG ,1/7/2023 22:09
007D23010700007610,AIR MINERAL RON 88,1/7/2023 22:09
007D23010700007610,KOPI ,1/7/2023 22:09
007D23010700007611,SIRUP ,1/7/2023 22:13
007D23010700007611,KENTANG ,1/7/2023 22:13
007D23010700007611,JAHE ,1/7/2023 22:13
007D23010700007612,MIE AYAM KOMPLIT PANGSIT GORENG ,1/7/2023 22:26
007D23010700007612,MIE AYAM BAKSO SAPI ,1/7/2023 22:26
007D23010700007612,JERUK ,1/7/2023 22:26
007D23010700007612,TEH ,1/7/2023 22:26
007D23010700007612,CIRENG ,1/7/2023 22:26
007D23010700007613,MIE AYAM PANGSIT REBUS ,1/7/2023 22:28
007D23010700007613,KOPI ,1/7/2023 22:28
007D23010700007613,AIR MINERAL RON 88,1/7/2023 22:28
007D23010700007613,TAHU ,1/7/2023 22:28
007D23010700007613,Bintang Redler Lemon ,1/7/2023 22:28
007D23010700007614,CLASS MILD 12,1/7/2023 22:29
007D23010700007615,KOPI ,1/7/2023 22:33
007D23010700007615,TEH ,1/7/2023 22:33
007D23010700007615,AIR MINERAL RON 88,1/7/2023 22:33
007D23010700007615,KOPI ,1/7/2023 22:33
007D23010700007615,KENTANG ,1/7/2023 22:33
007D23010700007616,KOPI ,1/7/2023 22:35
007D23010700007617,KOPI ,1/7/2023 22:40
007D23010700007618,KOPI ,1/7/2023 22:54
007D23010700007619,KOPI ,1/7/2023 22:58
007D23010700007619,SODA GEMBIRA ,1/7/2023 22:58
007D23010700007619,AIR MINERAL RON 88,1/7/2023 22:58
007D23010700007620,MIE AYAM POLOS ,1/7/2023 23:16
007D23010700007620,KOPI ,1/7/2023 23:16
007D23010700007621,Royal Chocolate ,1/7/2023 23:21
007D23010700007621,KOPI ,1/7/2023 23:21
007D23010700007621,KENTANG ,1/7/2023 23:21
007D23010700007621,PANGSIT GORENG ,1/7/2023 23:21
007D23010700007622,KOPI ,1/7/2023 23:22
007D23010700007622,KENTANG ,1/7/2023 23:22
007D23010700007623,Bintang CRYSTAL ,1/7/2023 23:30
007D23010700007623,TEH ,1/7/2023 23:30
007D23010700007624,KOPI ,1/7/2023 23:30
007D23010700007625,KOPI ,1/7/2023 23:42
007D23010700007625,SIRUP ,1/7/2023 23:42
007D23010700007625,TEH ,1/7/2023 23:42
007D23010700007625,KOPI ,1/7/2023 23:42
007D23010700007626,KOPI ,1/7/2023 23:45
007D23010700007626,KOPI ,1/7/2023 23:45
007D23010700007627,KOPI ,1/7/2023 23:49
007D23010700007627,KOPI ,1/7/2023 23:49
007D23010800007628,TEH ,1/8/2023 0:07
007D23010800007629,TEH ,1/8/2023 1:06
007D23010800007629,KOPI ,1/8/2023 1:06
007D23010800007629,TAHU ,1/8/2023 1:06
007D23010800007629,PISANG GORENG CRISPY ,1/8/2023 1:06
007D23010800007630,KOPI ,1/8/2023 1:18
007D23010800007630,KOPI ,1/8/2023 1:18
007D23010800007630,MIYAGO KOMPLIT PANGSIT GORENG ,1/8/2023 1:18
007D23010800007630,Royal Chocolate ,1/8/2023 1:18
007D23010800007630,SODA GEMBIRA ,1/8/2023 1:18
007D23010800007630,TAHU ,1/8/2023 1:18
007D23010800007630,MIE AYAM KOMPLIT PANGSIT GORENG ,1/8/2023 1:18
007D23010800007631,KOPI ,1/8/2023 13:11
007D23010800007631,KOPI ,1/8/2023 13:11
007D23010800007632,JOSUA ,1/8/2023 13:12
007D23010800007633,ICI OCHA ,1/8/2023 13:14
007D23010800007634,CLASS MILD 12,1/8/2023 13:46
007D23010800007635,CLASS MILD 12,1/8/2023 13:53
007D23010800007635,MIE AYAM BAKSO SAPI ,1/8/2023 13:53
007D23010800007635,Bintang CRYSTAL ,1/8/2023 13:53
007D23010800007636,New Red Velvet ,1/8/2023 14:32
007D23010800007636,KENTANG ,1/8/2023 14:32
007D23010800007636,AIR MINERAL RON 88,1/8/2023 14:32
007D23010800007636,SUSU COKLAT ,1/8/2023 14:32
007D23010800007636,COFFE BEER RTD ,1/8/2023 14:32
007D23010800007637,KOPI ,1/8/2023 14:58
007D23010800007638,KOPI ,1/8/2023 15:25
007D23010800007638,KOPI ,1/8/2023 15:25
007D23010800007638,SUSU COKLAT ,1/8/2023 15:25
007D23010800007638,CIRENG ,1/8/2023 15:25
007D23010800007639,New Red Velvet ,1/8/2023 15:28
007D23010800007640,Coffe choco orange ,1/8/2023 15:29
007D23010800007641,DANCOW PUTIH ,1/8/2023 15:53
007D23010800007641,KOPI ,1/8/2023 15:53
007D23010800007642,TEH ,1/8/2023 16:23
007D23010800007643,TEH ,1/8/2023 16:27
007D23010800007644,KOPI ,1/8/2023 17:13
007D23010800007645,KENTANG ,1/8/2023 17:14
007D23010800007646,KOPI ,1/8/2023 17:16
007D23010800007646,KOPI ,1/8/2023 17:16
007D23010800007646,CIRENG ,1/8/2023 17:16
007D23010800007647,KOPI ,1/8/2023 17:26
007D23010800007648,KOPI ,1/8/2023 17:40
007D23010800007649,JAHE ,1/8/2023 17:59
007D23010800007649,ROTI BAKAR ,1/8/2023 17:59
007D23010800007650,KOPI ,1/8/2023 18:10
007D23010800007650,Cappucino Latte ,1/8/2023 18:10
007D23010800007650,Royal Chocolate ,1/8/2023 18:10
007D23010800007650,Taro ,1/8/2023 18:10
007D23010800007650,New Lemon tea ,1/8/2023 18:10
007D23010800007650,TAHU ,1/8/2023 18:10
007D23010800007650,MIE AYAM POLOS ,1/8/2023 18:10
007D23010800007650,NUGGET ,1/8/2023 18:10
007D23010800007651,SUSU PUTIH ,1/8/2023 18:15
007D23010800007652,JAHE ,1/8/2023 18:23
007D23010800007652,Milk Tea ,1/8/2023 18:23
007D23010800007653,MIE AYAM BAKSO SAPI ,1/8/2023 18:35
007D23010800007653,MIE AYAM POLOS ,1/8/2023 18:35
007D23010800007653,CIRENG ,1/8/2023 18:35
007D23010800007653,NUGGET ,1/8/2023 18:35
007D23010800007653,AIR MINERAL RON 88,1/8/2023 18:35
007D23010800007653,DANCOW COKLAT ,1/8/2023 18:35
007D23010800007653,SODA GEMBIRA ,1/8/2023 18:35
007D23010800007653,TEH ,1/8/2023 18:35
007D23010800007654,JOSUA ,1/8/2023 19:00
007D23010800007654,KOPI ,1/8/2023 19:00
007D23010800007654,MIE AYAM PANGSIT MIX ,1/8/2023 19:00
007D23010800007654,TEH ,1/8/2023 19:00
007D23010800007655,KOPI ,1/8/2023 19:06
007D23010800007656,KOPI ,1/8/2023 19:09
007D23010800007656,AIR MINERAL RON 88,1/8/2023 19:09
007D23010800007656,KENTANG ,1/8/2023 19:09
007D23010800007656,SINGKONG KEJU ,1/8/2023 19:09
007D23010800007656,SUSU SODA ,1/8/2023 19:09
007D23010800007656,TEH ,1/8/2023 19:09
007D23010800007657,KOPI ,1/8/2023 19:12
007D23010800007658,KOPI ,1/8/2023 19:15
007D23010800007659,KOPI ,1/8/2023 19:16
007D23010800007659,KOPI ,1/8/2023 19:16
007D23010800007659,CIRENG ,1/8/2023 19:16
007D23010800007660,KOPI ,1/8/2023 19:19
007D23010800007660,KENTANG ,1/8/2023 19:19
007D23010800007660,MIYAGO PANGSIT MIX ,1/8/2023 19:19
007D23010800007660,MIYAGO BAKSO SAPI ,1/8/2023 19:19
007D23010800007660,KOPI ,1/8/2023 19:19
007D23010800007660,SUSU SODA ,1/8/2023 19:19
007D23010800007661,Coffee Hazelnut ,1/8/2023 19:21
007D23010800007661,New Red Velvet ,1/8/2023 19:21
007D23010800007662,KOPI ,1/8/2023 19:23
007D23010800007662,KOPI ,1/8/2023 19:23
007D23010800007662,KENTANG ,1/8/2023 19:23
007D23010800007662,PISANG GORENG CRISPY ,1/8/2023 19:23
007D23010800007663,KOPI ,1/8/2023 19:24
007D23010800007663,TEH ,1/8/2023 19:24
007D23010800007663,MIYAGO BAKSO SAPI ,1/8/2023 19:24
007D23010800007664,KENTANG ,1/8/2023 19:29
007D23010800007664,AIR MINERAL RON 88,1/8/2023 19:29
007D23010800007665,SINGKONG KEJU ,1/8/2023 19:35
007D23010800007666,KENTANG ,1/8/2023 19:37
007D23010800007666,TEH ,1/8/2023 19:37
007D23010800007666,SINGKONG KEJU ,1/8/2023 19:37
007D23010800007667,JAHE ,1/8/2023 19:38
007D23010800007668,KOPI ,1/8/2023 19:40
007D23010800007669,New Red Velvet ,1/8/2023 20:09
007D23010800007669,AIR MINERAL RON 88,1/8/2023 20:09
007D23010800007670,AIR MINERAL RON 88,1/8/2023 20:10
007D23010800007670,KENTANG ,1/8/2023 20:10
007D23010800007671,MIE AYAM POLOS ,1/8/2023 20:13
007D23010800007672,TEH ,1/8/2023 20:16
007D23010800007672,MIE AYAM POLOS ,1/8/2023 20:16
007D23010800007673,Royal Chocolate ,1/8/2023 20:18
007D23010800007673,CIRENG ,1/8/2023 20:18
007D23010800007674,KOPI ,1/8/2023 20:21
007D23010800007674,TEH ,1/8/2023 20:21
007D23010800007674,MIYAGO BAKSO SAPI ,1/8/2023 20:21
007D23010800007674,TAHU ,1/8/2023 20:21
007D23010800007674,CIRENG ,1/8/2023 20:21
007D23010800007674,KOPI ,1/8/2023 20:21
007D23010800007675,KOPI ,1/8/2023 20:23
007D23010800007676,JAHE ,1/8/2023 20:27
007D23010800007676,AIR MINERAL RON 88,1/8/2023 20:27
007D23010800007676,KENTANG ,1/8/2023 20:27
007D23010800007677,KOPI ,1/8/2023 20:28
007D23010800007677,AIR MINERAL RON 88,1/8/2023 20:28
007D23010800007678,SUSU SODA ,1/8/2023 20:32
007D23010800007678,KENTANG ,1/8/2023 20:32
007D23010800007678,TAHU ,1/8/2023 20:32
007D23010800007679,SUSU COKLAT ,1/8/2023 20:33
007D23010800007680,SUSU SIRUP ,1/8/2023 20:37
007D23010800007680,KOPI ,1/8/2023 20:37
007D23010800007680,JAHE ,1/8/2023 20:37
007D23010800007681,SIRUP ,1/8/2023 20:53
007D23010800007682,KOPI ,1/8/2023 20:56
007D23010800007683,TEH ,1/8/2023 21:16
007D23010800007684,KOPI ,1/8/2023 21:17
007D23010800007685,COFFE BEER RTD ,1/8/2023 21:30
007D23010800007685,KOPI ,1/8/2023 21:30
007D23010800007686,SODA GEMBIRA ,1/8/2023 21:35
007D23010800007687,KOPI ,1/8/2023 21:41
007D23010800007688,TEH ,1/8/2023 21:42
007D23010800007689,Matcha latte ,1/8/2023 21:47
007D23010800007689,TEH ,1/8/2023 21:47
007D23010800007691,COFFE BEER RTD ,1/8/2023 22:00
007D23010800007691,Bintang CRYSTAL ,1/8/2023 22:00
007D23010800007691,NUGGET ,1/8/2023 22:00
007D23010800007691,CIRENG ,1/8/2023 22:00
007D23010800007692,KOPI ,1/8/2023 22:01
007D23010800007692,Bintang CRYSTAL ,1/8/2023 22:01
007D23010800007692,KENTANG ,1/8/2023 22:01
007D23010800007693,AIR MINERAL RON 88,1/8/2023 22:02
007D23010800007693,SODA GEMBIRA ,1/8/2023 22:02
007D23010800007694,Chocolate Malt ,1/8/2023 22:28
007D23010800007694,Bolu kukus,1/8/2023 22:28
007D23010800007695,KENTANG ,1/8/2023 22:37
007D23010800007696,KOPI ,1/8/2023 22:50
007D23010800007696,KOPI ,1/8/2023 22:50
007D23010800007696,AIR MINERAL RON 88,1/8/2023 22:50
007D23010800007697,62 ( noms snack 2000 ),1/8/2023 22:53
007D23010800007699,Bolu kukus,1/8/2023 22:55
007D23010800007700,Lychee Tea ,1/8/2023 22:58
007D23010800007700,PANGSIT GORENG ,1/8/2023 22:58
007D23010800007700,62 ( noms snack 2000 ),1/8/2023 22:58
007D23010800007701,COFFE BEER RTD ,1/8/2023 23:32
007D23010800007702,TEH ,1/8/2023 23:58
007D23010900007703,62 ( noms snack 2000 ),1/9/2023 0:00
007D23010900007704,Taro ,1/9/2023 0:19
007D23010900007704,TAHU ,1/9/2023 0:19
007D23010900007705,KOPI ,1/9/2023 0:21
007D23010900007705,KOPI ,1/9/2023 0:21
007D23010900007705,KOPI ,1/9/2023 0:21
007D23010900007705,KOPI ,1/9/2023 0:21
007D23010900007705,AIR MINERAL RON 88,1/9/2023 0:21
007D23010900007706,KENTANG ,1/9/2023 0:27
007D23010900007706,COFFE BEER RTD ,1/9/2023 0:27
007D23010900007707,JAHE ,1/9/2023 0:33
007D23010900007707,KENTANG ,1/9/2023 0:33
007D23010900007707,KOPI ,1/9/2023 0:33
007D23010900007707,TAHU ,1/9/2023 0:33
007D23010900007707,TEH ,1/9/2023 0:33
007D23010900007708,KOPI ,1/9/2023 1:38
007D23010900007708,KOPI ,1/9/2023 1:38
007D23010900007708,KOPI ,1/9/2023 1:38
007D23010900007709,ICI OCHA ,1/9/2023 1:53
007D23010900007710,KOPI ,1/9/2023 1:54
007D23010900007711,KENTANG ,1/9/2023 1:55
007D23010900007712,SODA GEMBIRA ,1/9/2023 2:08
007D23010900007712,SUSU PUTIH ,1/9/2023 2:08
007D23010900007713,TEH ,1/9/2023 2:09
007D23010900007713,TEH ,1/9/2023 2:09
007D23010900007713,Matcha latte ,1/9/2023 2:09
007D23010900007714,TEH ,1/9/2023 2:33
007D23010900007714,KOPI ,1/9/2023 2:33
007D23010900007715,KOPI ,1/9/2023 6:02
007D23010900007716,CLASS MILD 12,1/9/2023 6:05
007D23010900007717,KOPI ,1/9/2023 7:15
007D23010900007718,KOPI HITAM ,1/9/2023 8:27
007D23010900007719,TEH ,1/9/2023 8:48
007D23010900007720,AROMA BOLD 12,1/9/2023 10:30
007D23010900007721,Milkshake Greentea ,1/9/2023 11:29
007D23010900007721,KOPI ,1/9/2023 11:29
007D23010900007721,KOPI ,1/9/2023 11:29
007D23010900007722,KOPI ,1/9/2023 14:13
007D23010900007723,KOPI ,1/9/2023 14:18
007D23010900007724,TEH ,1/9/2023 14:24
007D23010900007724,KENTANG ,1/9/2023 14:24
007D23010900007725,KOPI ,1/9/2023 14:42
007D23010900007725,KENTANG ,1/9/2023 14:42
007D23010900007726,KOPI ,1/9/2023 14:50
007D23010900007727,COFFE BEER RTD ,1/9/2023 15:14
007D23010900007728,KOPI ,1/9/2023 15:52
007D23010900007728,KOPI ,1/9/2023 15:52
007D23010900007729,KOPI ,1/9/2023 16:48
007D23010900007730,MIE AYAM KOMPLIT PANGSIT GORENG ,1/9/2023 17:44
007D23010900007730,TEH ,1/9/2023 17:44
007D23010900007731,TEH ,1/9/2023 17:53
007D23010900007731,KOPI ,1/9/2023 17:53
007D23010900007731,KOPI ,1/9/2023 17:53
007D23010900007731,KOPI ,1/9/2023 17:53
007D23010900007731,MIE AYAM BAKSO SAPI ,1/9/2023 17:53
007D23010900007731,MIE AYAM KOMPLIT PANGSIT GORENG ,1/9/2023 17:53
007D23010900007731,CIRENG ,1/9/2023 17:53
007D23010900007732,KOPI ,1/9/2023 17:55
007D23010900007732,TEH ,1/9/2023 17:55
007D23010900007732,MIE AYAM POLOS ,1/9/2023 17:55
007D23010900007732,KOPI ,1/9/2023 17:55
007D23010900007732,KENTANG ,1/9/2023 17:55
007D23010900007733,NUGGET ,1/9/2023 17:56
007D23010900007734,KOPI REMPAH ,1/9/2023 18:17
007D23010900007734,SUSU SODA ,1/9/2023 18:17
007D23010900007735,KOPI ,1/9/2023 18:53
007D23010900007736,KENTANG ,1/9/2023 18:54
007D23010900007737,KOPI ,1/9/2023 19:02
007D23010900007738,TEH ,1/9/2023 19:07
007D23010900007739,KOPI ,1/9/2023 19:58
007D23010900007740,New Thai Tea ,1/9/2023 20:29
007D23010900007740,COFFE BEER RTD ,1/9/2023 20:29
007D23010900007740,MIE AYAM PANGSIT GORENG ,1/9/2023 20:29
007D23010900007740,NUGGET ,1/9/2023 20:29
007D23010900007741,KOPI ,1/9/2023 20:45
007D23010900007741,TEH ,1/9/2023 20:45
007D23010900007742,KOPI ,1/9/2023 20:56
007D23010900007742,KOPI ,1/9/2023 20:56
007D23010900007743,KOPI ,1/9/2023 21:00
007D23010900007743,Milkshake Greentea ,1/9/2023 21:00
007D23010900007744,Cappucino Latte ,1/9/2023 21:27
007D23010900007744,Milk Tea ,1/9/2023 21:27
007D23010900007744,KENTANG ,1/9/2023 21:27
007D23010900007745,KOPI ,1/9/2023 21:50
007D23010900007745,MIE AYAM POLOS ,1/9/2023 21:50
007D23010900007745,TEH ,1/9/2023 21:50
007D23010900007746,Bolu kukus,1/9/2023 22:07
007D23010900007747,KOPI ,1/9/2023 22:17
007D23010900007748,New Thai Tea ,1/9/2023 22:20
007D23010900007748,CIRENG ,1/9/2023 22:20
007D23010900007748,TAHU ,1/9/2023 22:20
007D23010900007748,TAHU ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,Milkshake Greentea ,1/9/2023 22:20
007D23010900007748,MILKSHAKE ,1/9/2023 22:20
007D23010900007748,New Thai Tea ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,JOSUA ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,KOPI ,1/9/2023 22:20
007D23010900007748,SINGKONG KEJU ,1/9/2023 22:20
007D23010900007748,Bolu kukus,1/9/2023 22:20
007D23010900007749,KOPI ,1/9/2023 23:04
007D23010900007750,SINGKONG KEJU ,1/9/2023 23:27
007D23010900007750,KENTANG ,1/9/2023 23:27
007D23010900007750,ICI OCHA ,1/9/2023 23:27
007D23010900007751,KOPI ,1/9/2023 23:29
007D23010900007751,Chocolate Malt ,1/9/2023 23:29
007D23010900007752,TAHU ,1/9/2023 23:37
007D23010900007752,KOPI ,1/9/2023 23:37
007D23010900007753,62 ( noms snack 2000 ),1/9/2023 23:37
007D23011000007754,KOPI ,1/10/2023 0:08
007D23011000007755,NUGGET ,1/10/2023 2:58
007D23011000007755,PISANG GORENG CRISPY ,1/10/2023 2:58
007D23011000007756,TAHU ,1/10/2023 5:59
007D23011000007756,KOPI ,1/10/2023 5:59
007D23011000007756,Cappucino Latte ,1/10/2023 5:59
007D23011000007756,Bolu kukus,1/10/2023 5:59
007D23011000007757,KOPI ,1/10/2023 6:15
007D23011000007758,KOPI ,1/10/2023 7:35
007D23011000007759,KOPI ,1/10/2023 8:16
007D23011000007759,KOPI REMPAH ,1/10/2023 8:16
007D23011000007759,MIYAGO PANGSIT GORENG ,1/10/2023 8:16
007D23011000007760,KOPI ,1/10/2023 10:09
007D23011000007761,AIR MINERAL RON 88,1/10/2023 10:14
007D23011000007761,SUSU COKLAT ,1/10/2023 10:14
007D23011000007762,KOPI ,1/10/2023 11:12
007D23011000007762,MIYAGO KOMPLIT PANGSIT GORENG ,1/10/2023 11:12
007D23011000007763,TEH ,1/10/2023 11:38
007D23011000007763,Bolu kukus,1/10/2023 11:38
007D23011000007763,Cappucino Latte ,1/10/2023 11:38
007D23011000007763,Lychee Tea ,1/10/2023 11:38
007D23011000007763,PANGSIT GORENG ,1/10/2023 11:38
007D23011000007763,MILKSHAKE ,1/10/2023 11:38
007D23011000007763,CIRENG ,1/10/2023 11:38
007D23011000007763,62 ( noms snack 2000 ),1/10/2023 11:38
007D23011000007764,KOPI ,1/10/2023 11:52
007D23011000007764,KOPI HITAM ,1/10/2023 11:52
007D23011000007765,MIYAGO KOMPLIT PANGSIT GORENG ,1/10/2023 12:06
007D23011000007765,TEH ,1/10/2023 12:06
007D23011000007766,KOPI ,1/10/2023 12:07
007D23011000007767,TEH ,1/10/2023 12:09
007D23011000007767,MILKSHAKE ,1/10/2023 12:09
007D23011000007767,MIE AYAM KOMPLIT PANGSIT GORENG ,1/10/2023 12:09
007D23011000007768,AIR MINERAL RON 88,1/10/2023 12:15
007D23011000007768,MIYAGO KOMPLIT PANGSIT GORENG ,1/10/2023 12:15
007D23011000007768,KOPI ,1/10/2023 12:15
007D23011000007769,MIE AYAM POLOS ,1/10/2023 12:39
007D23011000007770,PISANG GORENG CRISPY ,1/10/2023 13:47
007D23011000007770,KOPI ,1/10/2023 13:47
007D23011000007770,SINGKONG KEJU ,1/10/2023 13:47
007D23011000007771,SUSU SIRUP ,1/10/2023 14:24
007D23011000007772,62 ( noms snack 2000 ),1/10/2023 14:24
007D23011000007773,KOPI ,1/10/2023 17:21
007D23011000007774,TEH ,1/10/2023 18:18
007D23011000007776,TAHU ,1/10/2023 18:25
007D23011000007776,KOPI REMPAH ,1/10/2023 18:25
007D23011000007778,MILKSHAKE ,1/10/2023 19:50
007D23011000007778,MILKSHAKE ,1/10/2023 19:50
007D23011000007779,Chocolate Malt ,1/10/2023 20:06
007D23011000007779,Chocolate Malt ,1/10/2023 20:06
007D23011000007779,KENTANG ,1/10/2023 20:06
007D23011000007779,TAHU ,1/10/2023 20:06
007D23011000007780,KOPI ,1/10/2023 20:20
007D23011000007780,TEH ,1/10/2023 20:20
007D23011000007781,KOPI ,1/10/2023 20:56
007D23011000007781,JOSUA ,1/10/2023 20:56
007D23011000007781,SINGKONG KEJU ,1/10/2023 20:56
007D23011000007782,KOPI ,1/10/2023 21:11
007D23011000007782,SUSU PUTIH ,1/10/2023 21:11
007D23011000007782,MIYAGO POLOS ,1/10/2023 21:11
007D23011000007782,MIYAGO PANGSIT MIX ,1/10/2023 21:11
007D23011000007783,KOPI ,1/10/2023 21:34
007D23011000007784,SINGKONG KEJU ,1/10/2023 21:42
007D23011000007784,TAHU ,1/10/2023 21:42
007D23011000007784,PANGSIT GORENG ,1/10/2023 21:42
007D23011000007784,KOPI ,1/10/2023 21:42
007D23011000007784,KOPI ,1/10/2023 21:42
007D23011000007784,KOPI ,1/10/2023 21:42
007D23011000007784,KOPI ,1/10/2023 21:42
007D23011000007784,KOPI ,1/10/2023 21:42
007D23011000007784,AIR MINERAL RON 88,1/10/2023 21:42
007D23011000007785,KOPI ,1/10/2023 21:43
007D23011000007785,Taro ,1/10/2023 21:43
007D23011000007786,New Lemon tea ,1/10/2023 21:49
007D23011000007787,KOPI ,1/10/2023 21:52
007D23011000007787,SINGKONG KEJU ,1/10/2023 21:52
007D23011000007788,TEH ,1/10/2023 21:55
007D23011000007788,Milkshake Greentea ,1/10/2023 21:55
007D23011000007788,CIRENG ,1/10/2023 21:55
007D23011000007788,KOPI REMPAH ,1/10/2023 21:55
007D23011000007789,KOPI ,1/10/2023 22:00
007D23011000007790,KOPI ,1/10/2023 22:08
007D23011000007791,KOPI ,1/10/2023 22:54
007D23011000007792,Matcha latte ,1/10/2023 22:56
007D23011000007793,TEH ,1/10/2023 22:58
007D23011000007793,JOSUA ,1/10/2023 22:58
007D23011000007793,AIR MINERAL RON 88,1/10/2023 22:58
007D23011000007793,SUSU PUTIH ,1/10/2023 22:58
007D23011000007794,MIE AYAM PANGSIT REBUS ,1/10/2023 23:58
007D23011000007794,MIE AYAM BAKSO SAPI ,1/10/2023 23:58
007D23011000007794,MIE AYAM POLOS ,1/10/2023 23:58
007D23011000007795,CHIKI POTATO,1/10/2023 23:59
007D23011000007795,62 ( noms snack 2000 ),1/10/2023 23:59
007D23011100007796,Chocolate Malt ,1/11/2023 0:00
007D23011100007796,JAHE ,1/11/2023 0:00
007D23011100007797,AIR MINERAL RON 88,1/11/2023 0:00
007D23011100007798,KOPI ,1/11/2023 0:55
007D23011100007798,MIYAGO PANGSIT REBUS ,1/11/2023 0:55
007D23011100007798,TEH ,1/11/2023 0:55
007D23011100007798,MIE AYAM PANGSIT GORENG ,1/11/2023 0:55
007D23011100007799,MIE AYAM PANGSIT REBUS ,1/11/2023 1:03
007D23011100007799,TEH ,1/11/2023 1:03
007D23011100007799,MIE AYAM POLOS ,1/11/2023 1:03
007D23011100007800,Bintang CRYSTAL ,1/11/2023 1:05
007D23011100007801,CIRENG ,1/11/2023 1:12
007D23011100007801,AIR MINERAL RON 88,1/11/2023 1:12
007D23011100007802,TEH ,1/11/2023 1:26
007D23011100007802,Bintang CRYSTAL ,1/11/2023 1:26
