order no,item name,,order time,item group,qty
007D23020300008842,Milkshake Red Velvet ,,2/3/2023 22:29,MILKSHAKE,1
007D23020300008843,62 ( noms snack 2000 ),,2/3/2023 22:30,SNACK,1
007D23020300008844,Royal Chocolate ,,2/3/2023 22:34,TROPICAL SERIES,1
007D23020300008844,MILKSHAKE , VANILA ,2/3/2023 22:34,MILKSHAKE,1
007D23020300008844,Milkshake Greentea ,,2/3/2023 22:34,MILKSHAKE,1
007D23020300008844,KENTANG ,,2/3/2023 22:34,SNACK,1
007D23020300008844,Taro ,,2/3/2023 22:34,TROPICAL SERIES,1
007D23020300008845,Cappucino Latte ,,2/3/2023 22:38,TROPICAL SERIES,2
007D23020300008845,MIE AYAM PANGSIT GORENG ,,2/3/2023 22:38,MIE AYAM PAK WIRO,1
007D23020300008845,KOPI ,,2/3/2023 22:38,KLOTOK SERIES,1
007D23020300008845,TEH ,,2/3/2023 22:38,MINUMAN,2
007D23020300008845,CIRENG ,,2/3/2023 22:38,SNACK,1
007D23020300008847,MIYAGO POLOS ,,2/3/2023 23:08,MIE AYAM PAK WIRO,1
007D23020300008848,KOPI , SUSU ,2/3/2023 23:45,KLOTOK SERIES,1
007D23020300008848,TEH ,,2/3/2023 23:45,MINUMAN,1
007D23020300008848,TAHU , WALIK ,2/3/2023 23:45,SNACK,1
007D23020400008849,KOPI ,,2/4/2023 0:04,KLOTOK SERIES,1
007D23020400008849,KOPI , SUSU ,2/4/2023 0:04,KLOTOK SERIES,1
007D23020400008850,JAHE , SUSU ,2/4/2023 0:33,MINUMAN,1
007D23020400008850,KOPI ,,2/4/2023 0:33,KLOTOK SERIES,1
007D23020400008850,CIRENG ,,2/4/2023 0:33,SNACK,1
007D23020400008851,TEH ,,2/4/2023 0:39,MINUMAN,1
007D23020400008851,Milkshake Red Velvet ,,2/4/2023 0:39,MILKSHAKE,1
007D23020400008851,Ready Eat ,,2/4/2023 0:39,MAKANAN,1
007D23020400008851,Ready Eat ,,2/4/2023 0:39,MAKANAN,1
007D23020400008852,KOPI ,,2/4/2023 3:59,KLOTOK SERIES,1
007D23020400008852,KENTANG ,,2/4/2023 3:59,SNACK,1
007D23020400008853,KOPI , TANPA AMPAS ,2/4/2023 7:33,KLOTOK SERIES,1
007D23020400008854,KOPI , SUSU ,2/4/2023 9:00,KLOTOK SERIES,1
007D23020400008855,KOPI ,,2/4/2023 9:29,KLOTOK SERIES,2
007D23020400008856,KOPI , SUSU ,2/4/2023 10:50,KLOTOK SERIES,1
007D23020400008856,Milkshake Red Velvet ,,2/4/2023 10:50,MILKSHAKE,1
007D23020400008857,MIE AYAM BAKSO SAPI ,,2/4/2023 12:50,MIE AYAM PAK WIRO,1
007D23020400008857,TAHU , WALIK ,2/4/2023 12:50,SNACK,1
007D23020400008857,PISANG GORENG CRISPY ,,2/4/2023 12:50,SNACK,1
007D23020400008857,KOPI ,,2/4/2023 12:50,KLOTOK SERIES,1
007D23020400008857,KOPI , SUSU ,2/4/2023 12:50,KLOTOK SERIES,1
007D23020400008857,KOPI , SANTAN ,2/4/2023 12:50,KLOTOK SERIES,1
007D23020400008858,TEH ,,2/4/2023 12:55,MINUMAN,1
007D23020400008858,KOPI ,,2/4/2023 12:55,KLOTOK SERIES,1
007D23020400008858,ROTI BAKAR ,,2/4/2023 12:55,SNACK,1
007D23020400008858,MILKSHAKE , STRAWBERRY ,2/4/2023 12:55,MILKSHAKE,1
007D23020400008858,KENTANG ,,2/4/2023 12:55,SNACK,1
007D23020400008859,Royal Chocolate ,,2/4/2023 14:58,TROPICAL SERIES,1
007D23020400008859,KOPI , SUSU ,2/4/2023 14:58,KLOTOK SERIES,2
007D23020400008859,Taro ,,2/4/2023 14:58,TROPICAL SERIES,1
007D23020400008859,SODA GEMBIRA ,,2/4/2023 14:58,MINUMAN,1
007D23020400008860,Matcha latte ,,2/4/2023 15:49,TROPICAL SERIES,1
007D23020400008860,TAHU , BAKSO ,2/4/2023 15:49,MAKANAN,1
007D23020400008861,KOPI ,,2/4/2023 15:52,KLOTOK SERIES,1
007D23020400008862,KOPI , SUSU ,2/4/2023 16:49,KLOTOK SERIES,1
007D23020400008862,KOPI , TANPA AMPAS ,2/4/2023 16:49,KLOTOK SERIES,1
007D23020400008863,MILKSHAKE , CHOCOLATE ,2/4/2023 17:34,MILKSHAKE,1
007D23020400008863,JAHE , SUSU ,2/4/2023 17:34,MINUMAN,1
007D23020400008864,ROTI BAKAR ,,2/4/2023 17:38,SNACK,1
007D23020400008865,KOPI COKLAT (tanpa ampas) ,,2/4/2023 19:31,KLOTOK SERIES,1
007D23020400008865,KENTANG ,,2/4/2023 19:31,SNACK,1
007D23020400008866,KOPI ,,2/4/2023 19:58,KLOTOK SERIES,2
007D23020400008866,TEH ,,2/4/2023 19:58,MINUMAN,1
007D23020400008866,Milkshake Red Velvet ,,2/4/2023 19:58,MILKSHAKE,1
007D23020400008867,Ready Eat ,,2/4/2023 20:06,MAKANAN,2
007D23020400008867,JERUK ,,2/4/2023 20:06,MINUMAN,1
007D23020400008867,TEH ,,2/4/2023 20:06,MINUMAN,1
007D23020400008868,MIE AYAM PANGSIT GORENG ,,2/4/2023 20:09,MIE AYAM PAK WIRO,1
007D23020400008868,TEH ,,2/4/2023 20:09,MINUMAN,2
007D23020400008869,Milkshake Red Velvet ,,2/4/2023 20:17,MILKSHAKE,1
007D23020400008869,MILKSHAKE , VANILA ,2/4/2023 20:17,MILKSHAKE,1
007D23020400008869,Chocolate Malt ,,2/4/2023 20:17,TROPICAL SERIES,2
007D23020400008869,MIE AYAM POLOS ,,2/4/2023 20:17,MIE AYAM PAK WIRO,4
007D23020400008869,KENTANG ,,2/4/2023 20:17,SNACK,1
007D23020400008870,KOPI , COKLAT ,2/4/2023 20:25,KLOTOK SERIES,1
007D23020400008871,ICI OCHA ,,2/4/2023 20:28,BOTOL,1
007D23020400008872,KOPI , SUSU ,2/4/2023 20:34,KLOTOK SERIES,1
007D23020400008872,Milkshake Red Velvet ,,2/4/2023 20:34,MILKSHAKE,1
007D23020400008872,MILKSHAKE , CHOCOLATE ,2/4/2023 20:34,MILKSHAKE,1
007D23020400008872,KENTANG ,,2/4/2023 20:34,SNACK,1
007D23020400008872,TAHU , WALIK ,2/4/2023 20:34,SNACK,1
007D23020400008872,CIRENG ,,2/4/2023 20:34,SNACK,1
007D23020400008873,KOPI ,,2/4/2023 20:35,KLOTOK SERIES,2
007D23020400008873,SINGKONG KEJU ,,2/4/2023 20:35,SNACK,1
007D23020400008874,Ready Eat ,,2/4/2023 20:42,MAKANAN,1
007D23020400008874,TEH ,,2/4/2023 20:42,MINUMAN,1
007D23020400008874,MIX MAX EXOTIC BLUE,,2/4/2023 20:42,BOTOL,1
007D23020400008875,MILKSHAKE , STRAWBERRY ,2/4/2023 20:44,MILKSHAKE,1
007D23020400008875,MIE AYAM POLOS ,,2/4/2023 20:44,MIE AYAM PAK WIRO,1
007D23020400008876,MIE AYAM POLOS ,,2/4/2023 20:44,MIE AYAM PAK WIRO,1
007D23020400008876,KOPI ,,2/4/2023 20:44,KLOTOK SERIES,1
007D23020400008877,KOPI , SUSU ,2/4/2023 20:46,KLOTOK SERIES,1
007D23020400008878,ROTI BAKAR ,,2/4/2023 20:52,SNACK,1
007D23020400008879,KOPI ,,2/4/2023 20:59,KLOTOK SERIES,2
007D23020400008879,KENTANG ,,2/4/2023 20:59,SNACK,1
007D23020400008879,KOPI , TANPA AMPAS ,2/4/2023 20:59,KLOTOK SERIES,1
007D23020400008879,PISANG GORENG CRISPY ,,2/4/2023 20:59,SNACK,1
007D23020400008880,KOPI MILO ,,2/4/2023 20:59,KLOTOK SERIES,1
007D23020400008881,KOPI , TANPA AMPAS ,2/4/2023 21:00,KLOTOK SERIES,1
007D23020400008883,Milkshake Greentea ,,2/4/2023 21:17,MILKSHAKE,1
007D23020400008883,MILKSHAKE , CHOCOLATE ,2/4/2023 21:17,MILKSHAKE,1
007D23020400008883,KOPI MILO ,,2/4/2023 21:17,KLOTOK SERIES,1
007D23020400008884,Milk Tea ,,2/4/2023 21:23,TROPICAL SERIES,1
007D23020400008884,Matcha latte ,,2/4/2023 21:23,TROPICAL SERIES,1
007D23020400008884,KENTANG ,,2/4/2023 21:23,SNACK,1
007D23020400008885,Ready Eat ,,2/4/2023 21:25,MAKANAN,1
007D23020400008885,Ready Eat ,,2/4/2023 21:25,MAKANAN,1
007D23020400008885,JAHE , SUSU ,2/4/2023 21:25,MINUMAN,1
007D23020400008885,Milkshake Greentea ,,2/4/2023 21:25,MILKSHAKE,1
007D23020400008886,Ready Eat ,,2/4/2023 21:26,MAKANAN,1
007D23020400008886,TEH ,,2/4/2023 21:26,MINUMAN,1
007D23020400008886,TEH ,,2/4/2023 21:26,MINUMAN,1
007D23020400008887,TEH ,,2/4/2023 21:27,MINUMAN,2
007D23020400008887,MIE AYAM PANGSIT GORENG ,,2/4/2023 21:27,MIE AYAM PAK WIRO,1
007D23020400008888,Milk Tea ,,2/4/2023 21:29,TROPICAL SERIES,1
007D23020400008888,KOPI ,,2/4/2023 21:29,KLOTOK SERIES,1
007D23020400008888,MIE AYAM PANGSIT GORENG ,,2/4/2023 21:29,MIE AYAM PAK WIRO,2
007D23020400008889,KOPI , TANPA AMPAS ,2/4/2023 21:30,KLOTOK SERIES,1
007D23020400008889,KOPI COKLAT (tanpa ampas) ,,2/4/2023 21:30,KLOTOK SERIES,1
007D23020400008891,KENTANG ,,2/4/2023 21:32,SNACK,1
007D23020400008891,KOPI ,,2/4/2023 21:32,KLOTOK SERIES,2
007D23020400008892,SUSU SODA ,,2/4/2023 21:34,MINUMAN,1
007D23020400008892,KOPI , TANPA AMPAS ,2/4/2023 21:34,KLOTOK SERIES,1
007D23020400008892,DANCOW PUTIH ,,2/4/2023 21:34,MINUMAN,1
007D23020400008893,MILKSHAKE , CHOCOLATE ,2/4/2023 21:36,MILKSHAKE,1
007D23020400008893,MILKSHAKE , VANILA ,2/4/2023 21:36,MILKSHAKE,1
007D23020400008893,KENTANG ,,2/4/2023 21:36,SNACK,1
007D23020400008894,KOPI ,,2/4/2023 21:38,KLOTOK SERIES,1
007D23020400008895,PISANG GORENG CRISPY ,,2/4/2023 21:39,SNACK,1
007D23020400008896,MILKSHAKE , VANILA ,2/4/2023 21:48,MILKSHAKE,2
007D23020400008896,MILKSHAKE , CHOCOLATE ,2/4/2023 21:48,MILKSHAKE,1
007D23020400008896,KOPI REMPAH ,,2/4/2023 21:48,KLOTOK SERIES,1
007D23020400008896,MILKSHAKE , STRAWBERRY ,2/4/2023 21:48,MILKSHAKE,1
007D23020400008896,SOSIS BAKAR ,,2/4/2023 21:48,SNACK,1
007D23020400008896,KENTANG ,,2/4/2023 21:48,SNACK,1
007D23020400008897,COFFE BEER RTD ,,2/4/2023 21:49,MINUMAN,1
007D23020400008897,SUSU COKLAT ,,2/4/2023 21:49,MINUMAN,1
007D23020400008898,KOPI ,,2/4/2023 21:50,KLOTOK SERIES,1
007D23020400008898,KOPI , SUSU ,2/4/2023 21:50,KLOTOK SERIES,1
007D23020400008898,SINGKONG KEJU ,,2/4/2023 21:50,SNACK,1
007D23020400008899,KOPI , TANPA AMPAS ,2/4/2023 22:03,KLOTOK SERIES,2
007D23020400008899,New Thai Tea ,,2/4/2023 22:03,TROPICAL SERIES,2
007D23020400008899,ROTI BAKAR ,,2/4/2023 22:03,SNACK,2
007D23020400008900,KENTANG ,,2/4/2023 22:05,SNACK,1
007D23020400008900,Matcha latte ,,2/4/2023 22:05,TROPICAL SERIES,1
007D23020400008900,New Red Velvet ,,2/4/2023 22:05,TROPICAL SERIES,1
007D23020400008901,KOPI , SUSU ,2/4/2023 22:16,KLOTOK SERIES,1
007D23020400008902,MIYAGO PANGSIT MIX ,,2/4/2023 22:25,MIE AYAM PAK WIRO,2
007D23020400008902,ROTI BAKAR ,,2/4/2023 22:25,SNACK,1
007D23020400008902,PANGSIT GORENG ,,2/4/2023 22:25,SNACK,1
007D23020400008902,Ice Cream ,,2/4/2023 22:25,ICE CREAM,1
007D23020400008902,KOPI ,,2/4/2023 22:25,KLOTOK SERIES,1
007D23020400008902,Chocolate Malt ,,2/4/2023 22:25,TROPICAL SERIES,2
007D23020400008902,SINGKONG KEJU ,,2/4/2023 22:25,SNACK,1
007D23020400008902,New Thai Tea ,,2/4/2023 22:25,TROPICAL SERIES,1
007D23020400008902,TEH ,,2/4/2023 22:25,MINUMAN,1
007D23020400008902,Bintang Redler Lemon ,,2/4/2023 22:25,MINUMAN,1
007D23020400008903,MILKSHAKE , VANILA ,2/4/2023 22:26,MILKSHAKE,1
007D23020400008903,KENTANG ,,2/4/2023 22:26,SNACK,1
007D23020400008904,KOPI , SUSU ,2/4/2023 22:44,KLOTOK SERIES,1
007D23020400008905,Matcha latte ,,2/4/2023 23:30,TROPICAL SERIES,1
007D23020400008905,Ice Cream Mix,,2/4/2023 23:30,ICE CREAM,1
007D23020400008905,SOSIS BAKAR ,,2/4/2023 23:30,SNACK,1
007D23020400008906,KOPI MILO ,,2/4/2023 23:35,KLOTOK SERIES,2
007D23020400008906,ROTI BAKAR ,,2/4/2023 23:35,SNACK,1
007D23020400008907,KOPI ,,2/4/2023 23:36,KLOTOK SERIES,1
007D23020400008908,KOPI ,,2/4/2023 23:42,KLOTOK SERIES,1
007D23020400008908,Taro ,,2/4/2023 23:42,TROPICAL SERIES,1
007D23020400008908,SODA GEMBIRA ,,2/4/2023 23:42,MINUMAN,1
007D23020400008908,PANGSIT GORENG ,,2/4/2023 23:42,SNACK,1
007D23020400008908,PISANG GORENG CRISPY ,,2/4/2023 23:42,SNACK,1
007D23020400008908,Bintang Redler Lemon ,,2/4/2023 23:42,MINUMAN,2
007D23020500008909,TEH ,,2/5/2023 0:36,MINUMAN,1
007D23020500008909,Ready Eat ,,2/5/2023 0:36,MAKANAN,1
007D23020500008909,KOPI , TANPA AMPAS ,2/5/2023 0:36,KLOTOK SERIES,1
007D23020500008909,KOPI , TANPA AMPAS ,2/5/2023 0:36,KLOTOK SERIES,1
007D23020500008910,JOSUA ,,2/5/2023 1:21,MINUMAN,1
007D23020500008911,New Thai Tea ,,2/5/2023 1:36,TROPICAL SERIES,1
007D23020500008911,SUSU COKLAT ,,2/5/2023 1:36,MINUMAN,1
007D23020500008911,TAHU , BAKSO ,2/5/2023 1:36,MAKANAN,1
007D23020500008912,Matcha latte ,,2/5/2023 2:14,TROPICAL SERIES,1
007D23020500008912,ROTI BAKAR ,,2/5/2023 2:14,SNACK,1
007D23020500008912,NUGGET ,,2/5/2023 2:14,SNACK,1
007D23020500008912,CIRENG ,,2/5/2023 2:14,SNACK,1
007D23020500008912,Ready Eat ,,2/5/2023 2:14,MAKANAN,2
007D23020500008912,Ice Cream Mix,,2/5/2023 2:14,ICE CREAM,1
007D23020500008913,SODA GEMBIRA ,,2/5/2023 2:16,MINUMAN,2
007D23020500008914,SODA GEMBIRA ,,2/5/2023 2:39,MINUMAN,2
007D23020500008915,ICI OCHA ,,2/5/2023 3:44,BOTOL,2
007D23020500008916,KOPI ,,2/5/2023 4:02,KLOTOK SERIES,1
007D23020500008916,TEH ,,2/5/2023 4:02,MINUMAN,1
007D23020500008917,ROTI BAKAR ,,2/5/2023 5:35,SNACK,1
007D23020500008917,CIRENG ,,2/5/2023 5:35,SNACK,1
007D23020500008917,KOPI , SUSU ,2/5/2023 5:35,KLOTOK SERIES,1
007D23020500008918,JAHE , SUSU ,2/5/2023 5:46,MINUMAN,1
007D23020500008918,KOPI MILO ,,2/5/2023 5:46,KLOTOK SERIES,1
007D23020500008918,PISANG GORENG CRISPY ,,2/5/2023 5:46,SNACK,1
007D23020500008919,KOPI , SUSU ,2/5/2023 5:49,KLOTOK SERIES,1
007D23020500008919,Milk Tea ,,2/5/2023 5:49,TROPICAL SERIES,1
007D23020500008919,TEH ,,2/5/2023 5:49,MINUMAN,1
007D23020500008919,PISANG GORENG CRISPY ,,2/5/2023 5:49,SNACK,1
007D23020500008919,KENTANG ,,2/5/2023 5:49,SNACK,1
007D23020500008919,ROTI BAKAR ,,2/5/2023 5:49,SNACK,1
007D23020500008920,KOPI ,,2/5/2023 6:05,KLOTOK SERIES,1
007D23020500008920,KOPI , SUSU ,2/5/2023 6:05,KLOTOK SERIES,1
007D23020500008920,KENTANG ,,2/5/2023 6:05,SNACK,1
007D23020500008920,TAHU , WALIK ,2/5/2023 6:05,SNACK,1
007D23020500008921,KOPI ,,2/5/2023 6:11,KLOTOK SERIES,1
007D23020500008921,KENTANG ,,2/5/2023 6:11,SNACK,1
007D23020500008922,KOPI ,,2/5/2023 9:41,KLOTOK SERIES,1
007D23020500008922,MILKSHAKE , VANILA ,2/5/2023 9:41,MILKSHAKE,1
007D23020500008923,KOPI , SUSU ,2/5/2023 9:43,KLOTOK SERIES,1
007D23020500008924,Ready Eat ,,2/5/2023 9:57,MAKANAN,1
007D23020500008924,KOPI ,,2/5/2023 9:57,KLOTOK SERIES,1
007D23020500008924,Lychee Tea ,,2/5/2023 9:57,TROPICAL SERIES,1
007D23020500008924,Ready Eat ,,2/5/2023 9:57,MAKANAN,1
007D23020500008925,KENTANG ,,2/5/2023 10:16,SNACK,1
007D23020500008926,KOPI ,,2/5/2023 10:25,KLOTOK SERIES,2
007D23020500008927,TAHU , WALIK ,2/5/2023 12:41,SNACK,1
007D23020500008927,COFFE BEER RTD ,,2/5/2023 12:41,MINUMAN,1
007D23020500008927,KOPI ,,2/5/2023 12:41,KLOTOK SERIES,1
007D23020500008927,Milk Tea ,,2/5/2023 12:41,TROPICAL SERIES,1
007D23020500008928,KOPI , TANPA AMPAS ,2/5/2023 12:47,KLOTOK SERIES,2
007D23020500008929,SODA GEMBIRA ,,2/5/2023 14:11,MINUMAN,1
007D23020500008929,KOPI ,,2/5/2023 14:11,KLOTOK SERIES,1
007D23020500008931,TEH ,,2/5/2023 14:41,MINUMAN,2
007D23020500008931,KOPI ,,2/5/2023 14:41,KLOTOK SERIES,1
007D23020500008932,KOPI , TANPA AMPAS ,2/5/2023 14:44,KLOTOK SERIES,2
007D23020500008932,KENTANG ,,2/5/2023 14:44,SNACK,1
007D23020500008933,17 ( cup ice ),,2/5/2023 14:55,PEMBUNGKUS,1
007D23020500008934,KOPI , SUSU ,2/5/2023 16:20,KLOTOK SERIES,1
007D23020500008934,KOPI , TANPA AMPAS ,2/5/2023 16:20,KLOTOK SERIES,1
007D23020500008935,TEH ,,2/5/2023 17:27,MINUMAN,1
007D23020500008935,MIE AYAM POLOS ,,2/5/2023 17:27,MIE AYAM PAK WIRO,1
007D23020500008936,Coffe choco orange ,,2/5/2023 17:28,MINUMAN,1
007D23020500008937,DANCOW COKLAT ,,2/5/2023 17:29,MINUMAN,1
007D23020500008938,KOPI ,,2/5/2023 19:20,KLOTOK SERIES,1
007D23020500008939,KOPI MILO ,,2/5/2023 19:24,KLOTOK SERIES,1
007D23020500008940,KOPI COKLAT (tanpa ampas) ,,2/5/2023 19:37,KLOTOK SERIES,1
007D23020500008940,DANCOW COKLAT ,,2/5/2023 19:37,MINUMAN,1
007D23020500008941,KOPI , TANPA AMPAS ,2/5/2023 19:45,KLOTOK SERIES,1
007D23020500008942,KOPI COKLAT (tanpa ampas) ,,2/5/2023 19:46,KLOTOK SERIES,1
007D23020500008942,PISANG GORENG CRISPY ,,2/5/2023 19:46,SNACK,1
007D23020500008943,TEH ,,2/5/2023 21:16,MINUMAN,1
007D23020500008943,PISANG GORENG CRISPY ,,2/5/2023 21:16,SNACK,1
007D23020500008943,JAHE , SUSU ,2/5/2023 21:16,MINUMAN,1
007D23020500008944,JAHE , SUSU ,2/5/2023 21:21,MINUMAN,1
007D23020500008945,MIYAGO PANGSIT MIX ,,2/5/2023 21:50,MIE AYAM PAK WIRO,1
007D23020500008945,Bintang Redler Lemon ,,2/5/2023 21:50,MINUMAN,1
007D23020500008946,MILKSHAKE , STRAWBERRY ,2/5/2023 22:24,MILKSHAKE,1
007D23020500008946,Cappucino Latte ,,2/5/2023 22:24,TROPICAL SERIES,1
007D23020500008946,KENTANG ,,2/5/2023 22:24,SNACK,1
007D23020500008946,CIRENG ,,2/5/2023 22:24,SNACK,1
007D23020500008947,Ready Eat ,,2/5/2023 22:31,MAKANAN,1
007D23020500008947,Ready Eat ,,2/5/2023 22:31,MAKANAN,1
007D23020500008947,TEH ,,2/5/2023 22:31,MINUMAN,2
007D23020500008948,KOPI ,,2/5/2023 22:58,KLOTOK SERIES,1
007D23020600008949,JERUK ,,2/6/2023 0:26,MINUMAN,2
007D23020600008949,SINGKONG KEJU ,,2/6/2023 0:26,SNACK,1
007D23020600008950,Cappucino Latte ,,2/6/2023 0:27,TROPICAL SERIES,1
007D23020600008950,JERUK ,,2/6/2023 0:27,MINUMAN,1
007D23020600008950,KOPI MILO ,,2/6/2023 0:27,KLOTOK SERIES,1
007D23020600008951,Matcha latte ,,2/6/2023 1:43,TROPICAL SERIES,1
007D23020600008952,KOPI ,,2/6/2023 2:39,KLOTOK SERIES,4
007D23020600008952,KOPI MILO ,,2/6/2023 2:39,KLOTOK SERIES,1
007D23020600008952,Cappucino Latte ,,2/6/2023 2:39,TROPICAL SERIES,1
007D23020600008953,KOPI , TANPA AMPAS ,2/6/2023 7:20,KLOTOK SERIES,1
007D23020600008954,KOPI ,,2/6/2023 8:48,KLOTOK SERIES,1
007D23020600008955,KOPI COKLAT (tanpa ampas) ,,2/6/2023 9:08,KLOTOK SERIES,1
007D23020600008956,TEH ,,2/6/2023 9:28,MINUMAN,1
007D23020600008957,KOPI ,,2/6/2023 10:19,KLOTOK SERIES,1
007D23020600008958,KOPI ,,2/6/2023 10:22,KLOTOK SERIES,1
007D23020600008959,Royal Chocolate ,,2/6/2023 10:27,TROPICAL SERIES,1
007D23020600008959,TAHU , BAKSO ,2/6/2023 10:27,MAKANAN,1
007D23020600008960,KOPI , SUSU ,2/6/2023 10:32,KLOTOK SERIES,1
007D23020600008960,KOPI , TANPA AMPAS ,2/6/2023 10:32,KLOTOK SERIES,1
007D23020600008960,KENTANG ,,2/6/2023 10:32,SNACK,1
007D23020600008961,ICI OCHA ,,2/6/2023 10:33,BOTOL,2
007D23020600008962,KENTANG ,,2/6/2023 10:42,SNACK,1
007D23020600008963,KOPI ,,2/6/2023 10:47,KLOTOK SERIES,1
007D23020600008963,JOSUA ,,2/6/2023 10:47,MINUMAN,1
007D23020600008964,KOPI , TANPA AMPAS ,2/6/2023 11:05,KLOTOK SERIES,2
007D23020600008965,TEH ,,2/6/2023 12:26,MINUMAN,2
007D23020600008966,JERUK ,,2/6/2023 12:40,MINUMAN,1
007D23020600008967,KOPI , TANPA AMPAS ,2/6/2023 13:05,KLOTOK SERIES,1
007D23020600008967,Matcha latte ,,2/6/2023 13:05,TROPICAL SERIES,1
007D23020600008967,Milk Tea ,,2/6/2023 13:05,TROPICAL SERIES,1
007D23020600008967,Bolu kukus,,2/6/2023 13:05,SNACK,1
007D23020600008968,Bolu kukus,,2/6/2023 13:05,SNACK,1
007D23020600008969,MIYAGO PANGSIT GORENG ,,2/6/2023 13:35,MIE AYAM PAK WIRO,1
007D23020600008969,KOPI ,,2/6/2023 13:35,KLOTOK SERIES,1
007D23020600008970,DANCOW COKLAT ,,2/6/2023 14:01,MINUMAN,1
007D23020600008970,Cappucino Latte ,,2/6/2023 14:01,TROPICAL SERIES,1
007D23020600008970,JERUK ,,2/6/2023 14:01,MINUMAN,1
007D23020600008971,62 ( noms snack 2000 ),,2/6/2023 14:04,SNACK,1
007D23020600008972,KOPI , TANPA AMPAS ,2/6/2023 14:19,KLOTOK SERIES,2
007D23020600008973,KOPI , TANPA AMPAS ,2/6/2023 14:51,KLOTOK SERIES,1
007D23020600008973,KOPI , COKLAT ,2/6/2023 14:51,KLOTOK SERIES,1
007D23020600008973,SODA GEMBIRA ,,2/6/2023 14:51,MINUMAN,1
007D23020600008974,CLASS MILD 12,,2/6/2023 14:52,ROKOK,1
007D23020600008975,KOPI ,,2/6/2023 15:27,KLOTOK SERIES,2
007D23020600008976,TEH ,,2/6/2023 15:43,MINUMAN,2
007D23020600008976,CIRENG ,,2/6/2023 15:43,SNACK,1
007D23020600008977,Milkshake Red Velvet ,,2/6/2023 17:37,MILKSHAKE,2
007D23020600008977,TAHU , BAKSO ,2/6/2023 17:37,MAKANAN,2
007D23020600008977,Cappucino Latte ,,2/6/2023 17:37,TROPICAL SERIES,1
007D23020600008977,TAHU , WALIK ,2/6/2023 17:37,SNACK,1
007D23020600008978,COFFE BEER RTD ,,2/6/2023 18:23,MINUMAN,1
007D23020600008979,KOPI ,,2/6/2023 18:32,KLOTOK SERIES,4
007D23020600008980,KOPI ,,2/6/2023 18:46,KLOTOK SERIES,2
007D23020600008980,KOPI , SANTAN ,2/6/2023 18:46,KLOTOK SERIES,1
007D23020600008980,Coffee Hazelnut ,,2/6/2023 18:46,TROPICAL SERIES,1
007D23020600008980,New Thai Tea ,,2/6/2023 18:46,TROPICAL SERIES,1
007D23020600008980,TAHU , WALIK ,2/6/2023 18:46,SNACK,1
007D23020600008980,KENTANG ,,2/6/2023 18:46,SNACK,1
007D23020600008981,TEH ,,2/6/2023 18:48,MINUMAN,1
007D23020600008981,KOPI , TANPA AMPAS ,2/6/2023 18:48,KLOTOK SERIES,1
007D23020600008981,DANCOW COKLAT ,,2/6/2023 18:48,MINUMAN,1
007D23020600008982,KOPI HITAM ,,2/6/2023 19:09,KLOTOK SERIES,1
007D23020600008982,Lychee Tea ,,2/6/2023 19:09,TROPICAL SERIES,1
007D23020600008982,ROTI BAKAR ,,2/6/2023 19:09,SNACK,1
007D23020600008983,KOPI COKLAT (tanpa ampas) ,,2/6/2023 20:30,KLOTOK SERIES,1
007D23020600008984,TEH ,,2/6/2023 20:39,MINUMAN,1
007D23020600008984,KENTANG ,,2/6/2023 20:39,SNACK,1
007D23020600008985,KOPI , TANPA AMPAS ,2/6/2023 20:57,KLOTOK SERIES,1
007D23020600008986,KOPI , SUSU ,2/6/2023 21:14,KLOTOK SERIES,1
007D23020600008987,Royal Chocolate ,,2/6/2023 21:20,TROPICAL SERIES,1
007D23020600008987,KOPI , SANTAN ,2/6/2023 21:20,KLOTOK SERIES,1
007D23020600008987,TAHU , WALIK ,2/6/2023 21:20,SNACK,1
007D23020600008988,KOPI ,,2/6/2023 21:23,KLOTOK SERIES,1
007D23020600008989,KOPI MILO ,,2/6/2023 21:24,KLOTOK SERIES,1
007D23020600008990,TAHU , WALIK ,2/6/2023 21:52,SNACK,1
007D23020600008990,New Red Velvet ,,2/6/2023 21:52,TROPICAL SERIES,1
007D23020600008990,Milkshake Red Velvet ,,2/6/2023 21:52,MILKSHAKE,1
007D23020600008991,MILKSHAKE , VANILA ,2/6/2023 21:54,MILKSHAKE,1
007D23020600008991,SODA GEMBIRA ,,2/6/2023 21:54,MINUMAN,1
007D23020600008991,KENTANG ,,2/6/2023 21:54,SNACK,1
007D23020600008992,JAHE , SUSU ,2/6/2023 22:48,MINUMAN,1
007D23020600008993,DANCOW COKLAT ,,2/6/2023 23:10,MINUMAN,1
007D23020700008994,KOPI , SANTAN ,2/7/2023 1:10,KLOTOK SERIES,1
007D23020700008994,KOPI , SUSU ,2/7/2023 1:10,KLOTOK SERIES,1
007D23020700008994,MIYAGO PANGSIT GORENG ,,2/7/2023 1:10,MIE AYAM PAK WIRO,1
007D23020700008995,KOPI , TANPA AMPAS ,2/7/2023 8:50,KLOTOK SERIES,1
007D23020700008996,KOPI , TANPA AMPAS ,2/7/2023 9:13,KLOTOK SERIES,1
007D23020700008997,JERUK ,,2/7/2023 9:23,MINUMAN,1
007D23020700008997,KENTANG ,,2/7/2023 9:23,SNACK,1
